 mid, username, rpid, gender, content, ctime, likes, rcount
325983739,一世长安华,1978857571,保密,"转眼间，《擅长捉弄的高木同学2》（以下简称《高木同学2》）就完结了，想到以后周日晚上没有甜甜的夜宵吃了，心里就有些惆怅。
        我与《高木同学2》的缘分应这样概括：始于前情（第二季pv预告），陷于剧情，忠于纯情（高木与西片之间的）。
        始于前情。还记得今年六月底的时候，我浏览着新番预告，当我点开《高木同学2》的pv并看完这短短一两分钟的剪辑后，我开始对这部番产生兴趣了，我与它的缘分就此开始。
        陷于剧情。对《高木同学2》产生兴趣的我先去看了第一部，说实话，我觉得第一部前期有点无聊，后期开始发粮。但是《高木同学2》我觉得就没有哪一集不发粮，并且真的是一集比一集甜，我十分佩服作者对剧情层层推进的能力。在第一季里，西片对高木唯一a上去了一次，就是他在放学路上不经意间说出了“想和高木同学一起回家”（如果剧情记错了请原谅），这也是高木第一次不淡定。在第二季里面，我们可以看到，西片应该或多或少的明白高木对他的意思了（虽说他还是很让我们觉得不争气，但这已经是进步了），高木对西片也是越来越多的暗示（都几乎是明示了！），所以就有了西片越来越多a上去的机会。我真的非常喜欢这样的剧情。
        忠于纯情。高木对西片的喜欢不用多说，并且从很多情节（不列举了，抱歉）可以看出她十分关心西片。西片虽然没有完全觉察，并且总是想着报复高木的“捉弄”，但从很多他就要捉弄成功但是又不忍心所以主动向高木坦诚的情节可以看出他的善良。这两个人美好的心灵和他们之前的纯真情谊吸引了我，让我对这部番无法自拔。
        不知不觉说了这么多，越说我越舍不得这部番，但是，“天下没有不散的宴席”，兄弟姐妹们，我们只是暂时分别，让我们期待第三季、第四季的出现，最好所有漫画都能动画化，到那时，我们还会重逢！
        对了，等我有钱了，一定要买一个高木同学的手办，以此纪念这部番带给我的快乐时光。
        最后，祝我们都能拥有一份这样甜蜜而纯真的情谊哟！
↓泪目的“老父母”们",2019-09-23 00:36:48,1,0
23442824,皆神沙久耶,1978849680,男,我tm扭爆,2019-09-23 00:36:40,1,0
33115886,浪伊月,1978857477,男,木村nb,2019-09-23 00:36:39,1,0
20524648,我旦暮的游客,1978857448,男,"感谢一路的陪伴！期待第三季！

以及，这个番里最可爱的，除了高木同学，除了西片，除了好基友好姬友们，还有那些真心为他们着急，为他们扭成蛆，为他们祝福的恰友们[支持][支持]大家都是很可爱的人，也祝各位能拥有自己的那一份真挚感情

期待下一季与各位恰朋蛆友们的再见！[doge]",2019-09-23 00:36:37,1,0
8070471,在水一方君莫笑,1978857420,保密,"也是在一个有星星的夜晚，这一次，他的的确确是来找你的。这夜的星河不及烟火绚烂，长台阶也没有银河那么遥远，但西片第一次“跨”了过来。执子之手，与子慢慢走这蜿蜒路。
而高木一个人走到了山顶，西片追上，像极了两人关系中，高木先动心而西片一点一点追上去的样子。高木一直在等，在星空下等西片出现，在暑假等西片邀请，在山顶等西片找到她。独自躲在神社的自己能被西片找到，这一次，果然也被西片找到了。（木村NB！！！）
而这蜿蜒的山路就像太太和西片感情的过程，我们看的扭来扭去气西片不争气，又陶醉在每一次太太的笑容里。而实际上，每一步都有一个阶梯，每一步都有温暖的回忆与光影，就这样一步一步，从开学相遇的因缘际会，走出了这样一个个美丽而甜蜜的故事。
烟火大会结束了，西片与高木的故事暂告一段落，但终于牵手的两人，还有很长的路要走。不只是下山路，还有人生路。毕竟，比赛还在继续，西片从来没有一直输，毕竟当高木喜欢上他的那一刻，就注定是西片的胜利。而当西片牵起高木的手的时候，就再也，跑不掉啦。
夜晚在沙滩边玩烟花，很像约会的模样。那下山时的牵手呢？那就是约会的模样，所以不叫像#(滑稽)西片又在否认将到手的胜利拱手让出。
西片因为害羞所以没有把牵手当做自己的胜利吗？又或者，和高木捞金鱼和高木玩烟花是以比赛为借口，而只有牵手，不是因为想赢比赛才牵的，的的确确是因为他害怕高木再一次“消失”在他身边才紧紧抓住了她的手，或者更简单的，的的确确是想牵起这个素未谋面就让他第一天开学迟到的女生，牵起这个第一次因为换座位而难过的女同桌，牵起这个第一次主动交换联系方式的女生，牵起这个第一次让他担心的女生，牵起每一次恶作剧都会于心不忍的女生，牵起这个在他耳边说喜欢他的女生，牵起这个永远带着坏坏的微笑，永远温柔而坚定陪在他身边的女生，牵起这个等他邀请，与他相遇，等他跨越银河的织女，牵起这个让他无数次脸红心动的心上人。",2019-09-23 00:36:34,1,0
7946766,丶肉食女子,1978853079,保密,我擦，啥时候我才有女朋友啊,2019-09-23 00:36:34,1,0
56336527,领家的男孩,1978857395,男,完结了，有点难受。[小电视_哭泣],2019-09-23 00:36:31,1,0
12649218,BoomBeatBoxer,1978857379,保密,扭抽筋了,2019-09-23 00:36:30,1,0
174392298,a若愚先生a,1978849543,男,为什么不能给十分好评，岂可修！[傲娇][傲娇],2019-09-23 00:36:26,1,0
4961233,丶草根,1978849476,男,啊完结了好难受啊，没有狗粮吃我要死了[大哭]一人血书求第三季,2019-09-23 00:36:19,1,0
330961707,装糊涂是门艺术,1978852890,保密,片尾是月色真美的插曲么？,2019-09-23 00:36:14,1,0
1824507,Sehree,1978852881,男,血书第三季还有求出太太的浴衣手办啊,2019-09-23 00:36:13,1,0
256807898,-Yukino--,1978857209,男,一脸姨夫笑，笑着笑着就哭了[大哭],2019-09-23 00:36:13,1,0
1420804,骑猪追飞机,1978849385,男,今晚。。。。一堆蛆失去了自己的床[抠鼻],2019-09-23 00:36:10,1,0
12385566,哔哩哔哩的淅沥淅沥,1978857146,保密,阿里嘎多 塔噶给桑,2019-09-23 00:36:06,1,0
325352383,晨光依依,1978857145,保密,牙甜掉了，没事，我是属鲨鱼的，还能长，还能掉。只要这份纯真能陪伴,2019-09-23 00:36:06,1,0
319770606,萌新03,1978857018,男,这个夏天圆满了,2019-09-23 00:35:53,1,0
2774815,木橙,1978856906,男,木村真男人啊，这种时候毫不犹豫直接猛喊，一辈子朋友做定了，那一刻婚礼伴郎都感觉定了，真的很感动有个朋友就是真心想你们好，不留余地,2019-09-23 00:35:43,1,0
101117467,橘生北冥,1978856902,保密,完结撒花(´；ω；`),2019-09-23 00:35:43,1,0
44714749,Lexmeay,1978856858,保密,吹爆木村！,2019-09-23 00:35:39,1,0
76823335,wscrz,1978856844,保密,再来亿遍!!,2019-09-23 00:35:37,1,0
18574940,尼古拉斯米尓豪斯,1978852529,男,谁再说木村大佬是死胖子我跟谁急[生气],2019-09-23 00:35:37,1,0
182830039,晨暄1998,1978856785,保密,不知道会不会和第一部一样会出OVA，期待啊，也期待第三季,2019-09-23 00:35:31,1,0
3956177,季风のHanayo,1978848962,男,木村牛逼，请给我一打这样的兄弟,2019-09-23 00:35:27,1,0
205985848,魔鬼天性美丶,1978848961,男,完结含泪撒花[小A和小B_撒花][小A和小B_撒花],2019-09-23 00:35:26,1,0
178947053,卍孤独の贤卍,1978852376,男,我啥都缺，最缺的就是胖哥这基友！！！[大哭][大哭][大哭],2019-09-23 00:35:22,1,0
164142814,死鱼之眼大老师,1978848883,男,我永远喜欢太太，你俩一定要幸福，也一定会幸福,2019-09-23 00:35:17,1,0
88550569,带带娛樂家,1978852309,保密,再见，高木同学,2019-09-23 00:35:15,1,0
400230816,侠气者,1978848681,男,简简单单，顺其自然，好羡慕有这种感情的人[滑稽][滑稽]，希望早日看到下一季，这番的狗粮真香,2019-09-23 00:34:57,1,0
345716968,40749706429_bili,1978856351,保密,美好的向往,2019-09-23 00:34:46,1,0
322010402,retoForever,1978851996,保密,木村喊出“咪西嘎哒 !  !  !  ”的时候我真的泪都流出来了,2019-09-23 00:34:43,1,0
13255019,Left丶,1978856286,保密,希望第三季能看到一家三口,2019-09-23 00:34:39,1,0
272038613,冷灼曜,1978856242,男,恭迎第三季[蛆音娘_滑稽],2019-09-23 00:34:34,1,0
6075183,一叶清秋,1978856234,保密,高木同学完结了，这一季又是满满的狗粮，当在床上像蛆一样的蠕动过后，我发现似乎没有女孩子愿意让我赢得人生，想到这我默默的抽了只烟，缓缓的说出谢谢款待三个字，关上了手机,2019-09-23 00:34:33,1,0
319185779,拾肆院長,1978856170,男,木村真兄弟！全员助攻终于A了上去啊啊啊,2019-09-23 00:34:27,1,0
15585746,凌鸠Ling9,1978851823,男,"这种齁甜齁甜的感动真的是很久都没有过了，后几集几乎每个高甜都能让人泪目，第二季完结，老父亲流下了欣慰的泪水！[大哭][大哭]
感谢这部恋爱养成番陪伴的整个夏天！",2019-09-23 00:34:26,1,0
65326243,MANORz,1978856154,保密,木材真的好兄弟！！！[笑哭]我他妈也想要啊！,2019-09-23 00:34:26,1,0
3690481,翎川表示还行,1978851763,保密,啊啊啊啊啊开饭了，我下周也还想继续恰宵夜(´；ω；`),2019-09-23 00:34:20,1,0
638285,Kname,1978856070,保密,私のkaji，（彩喵色）[吃瓜],2019-09-23 00:34:17,1,0
90392789,这个值六硬币的名字,1978856037,保密,我一周的盼头啊[小电视_发愁],2019-09-23 00:34:13,1,0
93683950,零剑三的逗逼,1978851677,男,我要第三季，下星期我就要看[大哭][大哭][大哭][大哭],2019-09-23 00:34:12,1,0
35672519,猥琐の大师兄,1978855907,保密,来晚了来晚了,2019-09-23 00:34:00,1,0
183537292,梦MOOM,1978848063,保密,完结撒花，去看漫画,2019-09-23 00:33:56,1,0
361061139,锁血没得洗,1978848010,保密,西片同志在万千姨妈笑的父亲期望下终于走上正途[小电视_笑],2019-09-23 00:33:51,1,0
85827714,柳叶刀和他的猫,1978851442,男,为什么完结，万人血书下一季(1/10000),2019-09-23 00:33:50,1,0
89379727,隔壁超市薯条半价呀,1978851415,保密,"庆贺吧[doge]
高木：想要赢我，就得做点像约会做的事情
高木：该怎么做，你应该知道
西片：那么答案只有一个了
。。。牵手。。。
西片：我将赢过你
在未来
高木同学其亦名为西片太太",2019-09-23 00:33:48,1,0
19138363,日向の喵内,1978851381,保密,你要看，那便看，扭来扭去像什么样![滑稽],2019-09-23 00:33:44,1,0
4919980,凌为裳,1978851369,男,床给我扭塌了,2019-09-23 00:33:43,1,0
3697519,心yi静,1978847907,保密,猛男落泪[大哭]呜呜呜,2019-09-23 00:33:41,1,0
22397375,迷路的蜗牛壳,1978851207,保密,木村真的好兄弟啊！！！这种男人活该以后幸福快乐啊！,2019-09-23 00:33:28,1,0
30273166,回首希望不负此生,1978847742,保密,嫉妒使我质壁分离,2019-09-23 00:33:25,1,0
1604523,AJ STYLES,1978851130,保密,西片是真的很害羞，记得太太对小千说，如果当初你爸不那么害羞，你得比现在大三岁(=・ω・=),2019-09-23 00:33:21,1,0
5395793,给筱晓一个面子,1978855513,男,扭蛆虚空！,2019-09-23 00:33:20,1,0
12474019,我就不說話看著,1978851034,男,当牵手的那一刻，我已经哭成一个泪人了[大哭],2019-09-23 00:33:12,2,0
12732015,乔碧萝-翠花-z-乔斯达,1978847520,男,看番×                                                                                        看单身肥宅×                                                                             看怎么谈恋爱×                                                                        看没谈过恋爱的单身肥宅教人如何谈恋爱√,2019-09-23 00:33:03,1,0
6766790,HeathcliffNPC,1978855286,男,。。。。怎么还是这样。。热评和内容真的几乎都没关系。。你感叹感慨没关系可是能不能不全是这样的。。唉。。,2019-09-23 00:32:56,1,0
19198862,马了顶小,1978850797,保密,在这寂寞的夜，留下了动感的泪水,2019-09-23 00:32:50,1,0
144026599,黑暗的征途,1978855207,男,烟花一笑，流转多少年少；眼角眉梢，难说天荒地老.,2019-09-23 00:32:49,1,1
144026599,黑暗的征途,1978855661,男,愿高木西片白头到老，,2019-09-23 00:33:36,0,0
3796958,默名的秦心酱,1978855194,保密,只要你吹爆高木，我们就是异父异母的亲兄弟,2019-09-23 00:32:48,1,0
90035310,云海搁浅,1978847381,男,混蛋啊，为什么看狗粮番也会抹眼泪啊！,2019-09-23 00:32:48,1,0
16958666,百重浪,1978850668,保密,感觉就像看着自家的娃终于会拱白菜了，甚是欣慰[蛆音娘_滑稽],2019-09-23 00:32:39,0,0
7860630,麻辣果子人,1978855085,男,"德玛西亚的？
不
艾欧尼亚的？
不
诺克萨斯？
不
峡谷之巅？！
滚蛋，老子扭蛆丛林",2019-09-23 00:32:37,1,0
434015399,西片許,1978847232,男,来了来了！木村nb！,2019-09-23 00:32:34,1,0
2296590,柒王子,1978847199,保密,我吃饱了！多谢款待,2019-09-23 00:32:30,1,0
8111406,寒杉流萤,1978855008,保密,老父落泪,2019-09-23 00:32:29,1,0
29140836,旋转的_盛夏,1978850537,保密,别告诉我最高评分就是9.9了！！！,2019-09-23 00:32:27,1,0
326224209,于清晰9,1978850525,保密,完结了，总感觉心里少了点什么，有点难受。,2019-09-23 00:32:26,1,0
32280876,木本樱话,1978850508,保密,老婆，好基友，齐了，人生赢家,2019-09-23 00:32:25,1,0
28960279,CapLkYanRan,1978847075,保密,许愿，我也能找到属于我人生里的高木同学。,2019-09-23 00:32:19,1,0
43517620,TakagiSan,1978850319,男,求一下ed日文[2233娘_卖萌],2019-09-23 00:32:09,1,0
45249807,念世安丶,1978846884,保密,"最后一集可能不是这一季最甜的一集
但绝对是西片最争气的一集",2019-09-23 00:31:59,9,1
13083721,栗悟饭和龟波气功,1978866867,男,但这一集就是特别甜！,2019-09-23 00:43:05,0,0
279969477,康海如影,1978846780,男,木村好兄弟冲木村投币了，木村将来绝对会找个爱他的老婆，还有西片你终于长大了，这一刻等了2季。祝福西片高木永远幸福 希望下一季赶紧到来，既然牵手了，下一季想看拥抱最好有kiss亲脸都行,2019-09-23 00:31:48,1,0
23888118,BIGONH,1978839602,男,幸好我留着11集和12集一起看，感动落泪。顺带木村胖子真男人！,2019-09-23 00:31:48,1,0
363274434,某大概率中二小童同学,1978846705,保密,又一个好朋友走了。。[傲娇],2019-09-23 00:31:41,2,0
268415315,垄殇情,1978844969,保密,吃饱了，睡觉去[小电视_赞]，真希望没完结[小电视_哭泣],2019-09-23 00:31:39,1,0
395703556,路人甲1433233,1978846664,保密,来自大会员的嚣张 我可以说我看完了喵？[罗小黑_撒花][罗小黑_撒花],2019-09-23 00:31:37,1,0
153442906,迷糊迷茫迷芯,1978844900,男,夏天结束了，真正的结束了[小电视_赞]完美的结局对我来说。,2019-09-23 00:31:33,1,0
934754,蓝白瓷,1978839327,保密,完结了，心里空落落的，蛆虫们也要变成苍蝇了。,2019-09-23 00:31:20,1,0
65920154,Artoria-yu,1978846418,男,这边建议看完高木同学看一下秒速五厘米，贼带感[doge],2019-09-23 00:31:15,1,1
5498544,此生好想去东方,1978850479,男,你是魔鬼吧,2019-09-23 00:32:23,0,0
322010402,retoForever,1978846410,保密,断粮啦！啊!  我要死啦！,2019-09-23 00:31:15,1,0
350168730,Haozikk,1978846330,男,这集真的给我看泪目了，一个木村喊西片，一个牵手，真的是太感动太激动了(ಥ_ಥ),2019-09-23 00:31:06,1,0
227585923,异徒徒,1978844545,男,木村真男人啊啊啊!!!!!!啊啊[支持],2019-09-23 00:31:01,2,0
9276404,硬币是什么咩,1978844496,保密,扭成蛆了[呆]啊啊啊好想看到西片太太动起来啊[惊喜][惊喜][惊喜],2019-09-23 00:30:57,1,0
263013956,北白川玉子lwvw,1978846228,男,兄弟深藏功与名 北条同学我老婆[小电视_嘟嘴],2019-09-23 00:30:56,1,0
1467610,多蘿茜,1978846211,保密,结尾曲和月色真美还有彩蛋，双倍的狗粮，双倍的养蛆[2233娘_大哭],2019-09-23 00:30:54,1,0
166537530,与热评无缘,1978839009,男,西片这是出减冷却了？大招才一集又好了,2019-09-23 00:30:48,1,0
102536525,烂醉如霓,1978839000,保密,西片终于主动牵手了，老父落泪。,2019-09-23 00:30:47,1,0
74474442,性感小弟在线自闭,1978838990,保密,还有没有下一季？,2019-09-23 00:30:46,1,0
